Date,.AXJO,.FTMIB,SIc1,USFFTARGET=,.HSI,IT10YT=RR,.BVSP,EURIBOR3MD=,USD3MFSR=X,.GSPTSE,.FTSES,US5YT=RR,.GDAXI,JPPRIME=,US2YT=RR,USDISC=,JP10YT=RR,.VIX,.SPX,GBBASE=,GBP=,CAD=,CA10YT=RR,.FCHI,NZD=,AUD=,.STOXX50,EU10YT=RR,US30YT=RR,.IBEX,CHF=,HGc1,.NDX,.IXIC,PLc1,GB10YT=RR,.DJI,FR10YT=RR,JPY=,.FTSE,EUR=,GCc1,TED,.TRXFLDUSP,CH10YT=RR,ECBMRO=,CLc1,US10YT=RR
2012/8/23,4403.9,14780.55,34.644,0.25,20527.73,5.815,58627.33,0.295,0.40775,12446.86,5782.08,0.689,7002.68,1.25,0.262,0.75,0.762,14.18,1459.32,0.5,1.5857,0.9938,1.887,3433.21,0.8125,1.0434,2526.63,1.343,2.944,7333.5,0.9558,3.8025,2857.38,3177.8,1623.4,1.686,13564.64,2.145,78.47,5794.8,1.2562,1768.4,27.2,127.46,0.649,0.75,95.29,1.812
2012/8/24,4383.7,15100.48,34.519,0.25,20762.29,5.765,58458,0.293,0.40425,12422.71,5819.92,0.67,7010.57,1.25,0.262,0.75,0.772,13.88,1461.05,0.5,1.5809,0.9922,1.858,3462.83,0.811,1.0402,2533.17,1.375,2.947,7306,0.9592,3.829,2864.03,3182.62,1637.1,1.733,13577.96,2.16,78.65,5793.2,1.2511,1769,25.94,127.39,0.627,0.75,91.98,1.7735
2012/8/27,4375.8,15267.17,34.618,0.25,20840.38,5.782,58571.59,0.29,0.39875,12436.16,5915.55,0.654,6895.49,1.25,0.266,0.75,0.794,14.07,1460.26,0.5,1.5792,0.9904,1.851,3431.55,0.8083,1.0369,2543.36,1.323,2.901,7195,0.9605,3.7725,2861.7,3175.96,1622,1.739,13596.93,2.17,78.72,5792.19,1.2499,1767.7,25.42,127.37,0.622,0.75,91.87,1.765
2012/8/28,4365.1,15222.63,34.567,0.25,20888.28,5.865,59317.15,0.288,0.39425,12409.25,5893.52,0.646,6970.79,1.25,0.266,0.75,0.784,13.98,1460.15,0.5,1.5816,0.9882,1.816,3413.89,0.8043,1.0372,2527.41,1.347,2.851,7420.5,0.9556,3.8035,2861.64,3179.96,1631.8,1.831,13579.47,2.204,78.5,5782.08,1.2564,1775.5,25.92,127.49,0.613,0.75,92.89,1.755
2012/8/29,4360.1,15128.08,33.921,0.25,20907.95,5.777,58939.46,0.283,0.38875,12383.6,5868.16,0.607,7014.83,1.25,0.262,0.75,0.782,14.15,1456.89,0.5,1.583,0.9892,1.815,3379.11,0.8,1.0346,2522.43,1.353,2.782,7434.2,0.9583,3.7455,2843.98,3160.78,1634.4,1.813,13558.92,2.207,78.68,5819.92,1.2529,1762.1,25.92,126.48,0.611,0.75,91.93,1.715
2012/8/30,4356.4,15780.32,33.886,0.25,21012.38,5.663,58456.28,0.278,0.38525,12313.54,5888.48,0.642,6932.58,1.25,0.254,0.75,0.785,15.43,1441.59,0.5,1.5784,0.9922,1.745,3413.07,0.7976,1.0284,2503.72,1.374,2.842,7488.2,0.9602,3.7735,2804.53,3117.73,1645.9,1.966,13457.55,2.246,78.6,5915.55,1.2504,1763.8,25.67,127.14,0.609,0.75,91.37,1.671
2012/8/31,4328.8,16110.27,33.883,0.25,20824.56,5.516,59161.72,0.276,0.38075,12257.18,5854.64,0.625,6964.69,1.25,0.234,0.75,0.779,16.81,1433.32,0.5,1.5864,0.9862,1.756,3453.71,0.8032,1.032,2508.83,1.412,2.823,7494,0.9549,3.714,2781.63,3093.7,1665.3,1.921,13413.51,2.256,78.37,5893.52,1.2575,1750.6,23.38,127.14,0.594,0.75,89.98,1.61
2012/9/3,4337.6,16092.06,34.595,0.25,20937.28,5.311,59601.71,0.273,0.37875,12232.86,5852.62,0.615,7167.33,1.25,0.238,0.75,0.781,14.84,1447.15,0.5,1.5885,0.9856,1.727,3399.04,0.7971,1.0243,2531.59,1.554,2.813,7862,0.9534,3.748,2821.6,3136.6,1681.5,1.877,13485.97,2.217,78.23,5868.16,1.2593,1777.6,24.89,127.16,0.593,0.75,91.85,1.656
2012/9/4,4334.5,16226.66,34.517,0.25,20919.6,5.086,59743.87,0.269,0.37575,12338.85,5838.84,0.615,7214.5,1.25,0.238,0.75,0.768,15.73,1440.67,0.5,1.5868,0.9858,1.715,3405.79,0.7938,1.0219,2500.67,1.527,2.815,7882.8,0.9555,3.773,2799.19,3116.23,1682.9,1.844,13437.13,2.251,78.38,5888.48,1.2564,1771.1,30.99,127.05,0.566,0.75,92.19,1.633
2012/9/5,4303.5,16419.79,34.881,0.25,20999.05,5.181,60087.29,0.266,0.373,12317.46,5859.71,0.603,7213.7,1.25,0.234,0.75,0.774,16.32,1444.49,0.5,1.5899,0.9902,1.725,3509.88,0.7937,1.019,2497.14,1.548,2.818,7857.7,0.955,3.793,2794.28,3113.53,1690.3,1.798,13515.11,2.17,78.37,5854.64,1.2599,1780.5,25.44,129.64,0.558,0.75,92.48,1.618
2012/9/6,4327.1,16244.28,34.604,0.25,21136.43,5.08,59733.9,0.265,0.36925,12370.19,5768.09,0.631,7310.11,1.25,0.246,0.75,0.763,15.71,1445.75,0.5,1.5931,0.9825,1.719,3519.05,0.8015,1.028,2553.84,1.542,2.888,7930.4,0.9534,3.807,2799.29,3120.04,1721.2,1.834,13482.36,2.214,78.85,5852.62,1.2628,1772.7,21.39,130.22,0.528,0.75,91.89,1.62
2012/9/7,4358.3,16624.45,34.631,0.25,21148.25,5.029,58922.04,0.261,0.36725,12391.23,5779.42,0.676,7343.53,1.25,0.262,0.75,0.776,15.43,1450.99,0.5,1.6005,0.9783,1.762,3506.05,0.8121,1.0383,2550.5,1.643,2.97,7992.1,0.9442,3.794,2818.84,3135.23,1703.3,1.814,13494.61,2.183,78.24,5838.84,1.2815,1777.3,21.9,129.45,0.522,0.75,88.14,1.616
2012/9/10,4342.3,16470.09,35.041,0.25,21207.07,5.007,58700.3,0.258,0.3635,12359.47,5742.07,0.662,7310.32,1.25,0.262,0.75,0.782,14.55,1461.4,0.5,1.5988,0.9773,1.807,3537.3,0.8086,1.033,2542.07,1.56,2.925,7935.9,0.9458,3.794,2828.6,3149.46,1694.9,1.819,13575.36,2.259,78.26,5859.71,1.2757,1794.1,22.9,129.85,0.533,0.75,91.71,1.673
2012/9/11,4333.7,16076.03,34.516,0.25,21416.64,5.017,57690.24,0.255,0.36225,12447.68,5820.45,0.654,7412.13,1.25,0.266,0.75,0.783,14.33,1460.93,0.5,1.6068,0.9727,1.805,3543.79,0.8165,1.0426,2558.98,1.71,2.885,8154.5,0.9387,3.786,2811.94,3136.19,1691.6,1.696,13610.15,2.291,77.75,5768.09,1.2854,1778.6,23.16,130.14,0.497,0.75,89.88,1.732
2012/9/12,4364.8,16100.23,33.982,0.25,21518.71,5.162,57160.74,0.252,0.36025,12418.99,5809.45,0.659,7403.69,1.25,0.266,0.75,0.773,15.11,1455.88,0.5,1.6106,0.976,1.793,3502.09,0.8198,1.0465,2551.52,1.688,2.848,8148,0.9371,3.727,2786.92,3112.35,1676.7,1.731,13583.65,2.255,77.81,5779.42,1.2899,1773.5,23.41,132.15,0.504,0.75,89.33,1.713
2012/9/13,4361.3,15830.28,33.951,0.25,21551.76,5.102,57836.78,0.25,0.3585,12273.57,5825.81,0.66,7347.69,1.25,0.262,0.75,0.767,16.37,1441.48,0.5,1.6152,0.9682,1.808,3581.58,0.8307,1.0541,2554.39,1.63,2.831,8058.3,0.9349,3.729,2741.92,3065.02,1687.8,1.731,13473.53,2.271,77.48,5742.07,1.2988,1763,22.92,132.81,0.539,0.75,92.39,1.68
2012/9/14,4398.3,15991.1,34.073,0.25,21697.55,4.984,57276.81,0.248,0.35525,12212.42,5827.78,0.664,7390.76,1.25,0.262,0.75,0.767,16.29,1432.56,0.5,1.6213,0.9715,1.801,3553.69,0.8285,1.0545,2575.22,1.599,2.848,8098.8,0.9269,3.729,2728.54,3051.78,1657.1,1.738,13344.97,2.292,78.39,5820.45,1.3124,1763.2,22.4,132.27,0.512,0.75,91.25,1.668
2012/9/17,4412.2,15867.07,34.046,0.25,21763.78,5.04,57176.58,0.244,0.354,12233.95,5871.02,0.694,7389.49,1.25,0.27,0.75,0.749,15.59,1432.84,0.5,1.6246,0.9746,1.797,3512.69,0.8259,1.0473,2570.17,1.572,2.918,8022.1,0.9275,3.759,2719.21,3049.41,1631.3,1.708,13326.39,2.277,78.68,5809.45,1.3116,1768.8,22.4,132.05,0.499,0.75,92.07,1.656
2012/9/18,4404.4,15932.6,33.633,0.25,21810.23,5.113,57683.76,0.238,0.3525,12202.04,5841.74,0.78,7451.62,1.25,0.298,0.75,0.739,16.14,1428.59,0.5,1.6242,0.9741,1.824,3531.82,0.827,1.0451,2567.08,1.603,3.004,8230.7,0.9281,3.7145,2720.14,3044.11,1642.7,1.686,13328.85,2.268,78.8,5825.81,1.3046,1758,22.92,132.22,0.503,0.75,91.86,1.668
2012/9/19,4421,15408.03,32.707,0.25,21545.57,5.115,57068.18,0.233,0.35225,12229.96,5810.25,0.786,7413.16,1.25,0.302,0.75,0.735,15.27,1440.13,0.5,1.622,0.9744,1.912,3509.92,0.8258,1.0474,2579.6,1.565,3.011,8138.4,0.9271,3.7115,2739.88,3064.18,1668,1.702,13424.23,2.279,78.36,5827.78,1.3047,1736,21.9,132.05,0.51,0.75,91.85,1.722
2012/9/20,4414.3,15450.14,32.922,0.25,21511.05,5.167,58382.68,0.228,0.35125,12407.7,5776.71,0.749,7425.11,1.25,0.299,0.75,0.737,15.22,1454.92,0.5,1.6214,0.977,1.898,3530.72,0.829,1.0433,2575.31,1.564,2.935,8175,0.9329,3.708,2778.38,3101.17,1641.2,1.771,13551.78,2.207,78.23,5871.02,1.2968,1744.7,23.9,132.07,0.497,0.75,92.09,1.822
2012/9/21,4418.4,15095.84,33.197,0.25,21428.58,5.279,58209.76,0.225,0.35025,12461.25,5829.75,0.791,7276.51,1.25,0.311,0.75,0.744,15.07,1460.91,0.5,1.6227,0.976,1.845,3497.22,0.8287,1.0457,2587.34,1.463,2.972,7854.4,0.9328,3.7525,2775.62,3104.12,1613,1.729,13557,2.206,78.14,5841.74,1.2979,1751.5,22.9,131.72,0.475,0.75,92.12,1.831
2012/9/24,4408.3,15523.1,32.838,0.25,21641.82,5.183,59458.59,0.222,0.34675,12466.12,5793.32,0.756,7290.02,1.25,0.29,0.75,0.739,15.03,1457.34,0.5,1.6219,0.9786,1.872,3513.81,0.8226,1.0418,2581.63,1.454,2.904,7842.3,0.9356,3.747,2744.17,3072.87,1609.7,1.727,13548.94,2.177,77.85,5810.25,1.293,1743.3,23.9,130.27,0.506,0.75,92.1,1.766
2012/9/25,4385.5,15495.79,32.073,0.25,21821.87,5.166,58517.35,0.222,0.34275,12415.98,5805.61,0.762,7216.15,1.25,0.293,0.75,0.737,17.06,1433.19,0.5,1.6186,0.9804,1.852,3414.84,0.8208,1.0385,2588.78,1.423,2.954,7708.5,0.9373,3.6485,2678.32,3005.62,1573.1,1.766,13343.51,2.208,77.79,5776.71,1.2898,1722.8,21.38,129.51,0.527,0.75,90.05,1.815
2012/9/26,4365.9,15535.09,32.227,0.25,22111.33,5.141,57524.45,0.221,0.34025,12403.54,5870.54,0.816,7326.73,1.25,0.313,0.75,0.738,16.62,1433.82,0.5,1.6164,0.9852,1.85,3439.32,0.8234,1.0365,2546.07,1.479,2.962,7784.1,0.9393,3.6255,2694.56,3016.96,1560.2,1.783,13345.89,2.199,77.72,5829.75,1.2871,1725.1,22.39,130.78,0.539,0.75,88.73,1.761
2012/9/27,4384.7,15511.25,31.768,0.25,22006.4,5.083,57357.71,0.22,0.33425,12225.84,5910.91,0.761,7305.86,1.25,0.301,0.75,0.735,18.83,1413.11,0.5,1.6235,0.9804,1.899,3354.82,0.8314,1.0437,2552.3,1.461,2.912,7867.1,0.9371,3.576,2666.02,2990.46,1567.1,1.72,13102.53,2.196,77.58,5793.32,1.2913,1708.3,21.89,130.22,0.525,0.75,86.67,1.794
2012/9/28,4394.6,15876.25,31.595,0.25,21944.43,5.105,57064.31,0.223,0.33025,12195.02,5917.05,0.742,7322.08,1.25,0.293,0.75,0.739,18.33,1408.75,0.5,1.6164,0.9835,1.839,3434.98,0.8297,1.0377,2518.19,1.446,2.882,7826.7,0.9396,3.576,2655.55,2981.7,1544.3,1.758,13077.34,2.183,77.9,5805.61,1.2858,1700.5,24.4,130.39,0.513,0.75,85.73,1.812
2012/10/1,4411.4,15562,32.049,0.25,22099.85,5.134,57486.07,0.22,0.32475,12300.23,5896.15,0.721,7305.21,1.25,0.285,0.75,0.742,18.12,1412.97,0.5,1.6128,0.9821,1.797,3414.23,0.8271,1.0356,2553.24,1.46,2.859,7812.8,0.9382,3.5645,2657.66,2986.12,1531.9,1.819,13103.68,2.187,77.97,5870.54,1.2888,1712,23.89,130.52,0.484,0.75,86.05,1.749
2012/10/2,4438.3,15504.65,32.011,0.25,21566.91,5.046,56279.36,0.218,0.32075,12300.3,5882.91,0.742,7397.87,1.25,0.285,0.75,0.738,17.81,1411.94,0.5,1.6132,0.9838,1.811,3406.02,0.8273,1.0265,2544.32,1.524,2.907,7954.4,0.9362,3.5635,2665.83,2987.95,1552.6,1.916,13107.21,2.173,78.14,5910.91,1.2918,1710.9,23.4,130.94,0.496,0.75,86.28,1.721
2012/10/3,4454.6,15440.63,31.727,0.25,21384.38,5.077,55402.33,0.216,0.31875,12312.75,5797.91,0.721,7291.21,1.25,0.285,0.75,0.737,18.6,1412.16,0.5,1.6074,0.9874,1.783,3401.2,0.819,1.0213,2544.96,1.478,2.906,7891,0.9382,3.5,2647.92,2977.23,1576,1.918,13096.46,2.147,78.46,5917.05,1.2904,1707.7,22.9,131.89,0.512,0.75,85.54,1.694
2012/10/4,4457.4,15634.45,31.788,0.25,21430.3,5.108,56450.86,0.215,0.31725,12377.05,5804.78,0.697,7234.53,1.25,0.278,0.75,0.722,16.69,1427.59,0.5,1.619,0.9804,1.787,3457.04,0.821,1.0238,2540.3,1.496,2.869,7745.4,0.9302,3.506,2687.52,3020.06,1570.7,1.88,13232.62,2.111,78.47,5896.15,1.3017,1710.5,22.4,131.84,0.506,0.75,85.68,1.73
2012/10/5,4495.8,15511.94,32.288,0.25,21188.65,5.102,56242.12,0.214,0.31575,12422.91,5805.05,0.755,7205.23,1.25,0.305,0.75,0.717,17.59,1414.2,0.5,1.6134,0.9785,1.77,3406.53,0.8176,1.0181,2565.06,1.51,2.922,7668,0.9298,3.527,2656.28,2982.13,1540.9,1.903,13093.16,2.082,78.65,5882.91,1.3033,1717.5,22.9,131.38,0.49,0.75,86.24,1.717
2012/10/8,4495.8,15590.72,32.226,0.25,21441.99,5.015,56436.97,0.212,0.31525,12499.76,5806.71,0.673,7281.7,1.25,0.274,0.75,0.712,18.42,1417.26,0.5,1.6026,0.9766,1.763,3382.78,0.8188,1.0184,2544.73,1.516,2.829,7734.7,0.933,3.555,2672.91,2999.66,1538.7,1.824,13112.44,2.068,78.32,5797.91,1.2969,1714.1,22.14,130.07,0.496,0.75,87.09,1.679
2012/10/9,4512.8,15985.16,30.835,0.25,21108.93,4.976,57574.03,0.211,0.31425,12380.41,5795.1,0.64,7232.49,1.25,0.262,0.75,0.709,17.58,1428.39,0.5,1.6001,0.9782,1.807,3365.87,0.8171,1.02,2532.74,1.46,2.752,7652.4,0.9399,3.483,2681.05,3011.93,1554.3,1.848,13245.68,2.032,78.23,5804.78,1.2884,1674.1,22.4,129.29,0.486,0.75,84.86,1.751
2012/10/10,4499,16233.84,31.113,0.25,21159.01,4.98,56737.1,0.21,0.31325,12352.78,5849.9,0.643,7261.25,1.25,0.262,0.75,0.706,19.08,1394.53,0.5,1.6003,0.9814,1.745,3413.72,0.8158,1.0228,2519.85,1.461,2.747,7678.5,0.9388,3.4705,2612.69,2937.29,1535.5,1.914,12932.73,2.095,78.17,5805.05,1.2874,1682.2,22.4,129.4,0.486,0.75,85.65,1.644
2012/10/11,4492.8,16185.45,32.019,0.25,21262.06,4.935,56248.09,0.21,0.31325,12361.2,5782.7,0.623,7376.27,1.25,0.254,0.75,0.714,18.49,1377.51,0.5,1.6044,0.9783,1.712,3389.08,0.817,1.0264,2537.5,1.543,2.723,7940.2,0.935,3.506,2572.57,2895.58,1538.5,1.863,12811.32,2.133,78.32,5806.71,1.2926,1714.1,22.4,128.94,0.486,0.75,88.71,1.618
2012/10/12,4496.1,15862.31,31.651,0.25,21228.28,4.762,56539.4,0.209,0.31275,12230.59,5861.92,0.625,7394.55,1.25,0.25,0.75,0.693,18.61,1379.85,0.5,1.607,0.9801,1.715,3420.28,0.8165,1.0229,2526.03,1.628,2.726,8128.2,0.9333,3.443,2584.1,2904.87,1555.4,1.8,12815.39,2.237,78.42,5795.1,1.295,1713.2,20.63,129.96,0.464,0.75,84.44,1.613
2012/10/15,4492.7,15866.78,32.231,0.25,21524.36,4.772,57852.53,0.208,0.31275,12191.05,5868.55,0.622,7437.23,1.25,0.246,0.75,0.706,16.68,1380.03,0.5,1.6068,0.9805,1.695,3500.94,0.8177,1.0247,2538.79,1.609,2.732,8100.3,0.9331,3.4705,2582.77,2904.25,1562.5,1.827,12815.08,2.216,78.62,5849.9,1.2948,1725.4,20.4,131.28,0.471,0.75,85.09,1.594
2012/10/16,4516.9,15578.95,32.59,0.25,21743.2,4.774,57474.57,0.207,0.31275,12196.8,5839.06,0.61,7380.64,1.25,0.242,0.75,0.702,16.65,1374.53,0.5,1.611,0.9864,1.701,3527.5,0.8138,1.027,2573.01,1.604,2.734,7913.4,0.926,3.4495,2561.86,2883.89,1583.4,1.853,12756.18,2.234,78.86,5782.7,1.3052,1730.3,19.4,131.86,0.454,0.75,86.07,1.589
2012/10/17,4536.8,15706.56,32.513,0.25,21913.98,4.772,58202.35,0.205,0.31275,12191.46,5884.9,0.633,7328.05,1.25,0.246,0.75,0.704,17.92,1355.49,0.5,1.6148,0.9775,1.722,3535.18,0.8208,1.038,2586.34,1.625,2.761,7877.1,0.9221,3.473,2531.87,2846.81,1588.6,1.868,12570.95,2.244,78.92,5861.92,1.3117,1730.3,19.4,131.56,0.459,0.75,85.57,1.594
2012/10/18,4581.8,15528.47,32.478,0.25,21861.81,4.865,57563.23,0.204,0.31275,12134.66,5791.63,0.665,7173.69,1.25,0.258,0.75,0.701,17.99,1353.33,0.5,1.6043,0.9852,1.695,3504.56,0.8181,1.0365,2590.96,1.569,2.821,7747.7,0.9246,3.473,2524.36,2836.94,1570.3,1.857,12542.38,2.256,79.24,5868.55,1.3065,1724.2,18.9,129.41,0.432,0.75,85.38,1.584
2012/10/19,4571.8,15584.86,32.871,0.25,21844.03,4.836,57678.62,0.204,0.31175,11929.79,5776.05,0.679,7192.85,1.25,0.274,0.75,0.728,16.41,1359.88,0.5,1.6003,0.9935,1.737,3483.25,0.8156,1.0329,2572.63,1.571,2.82,7791.5,0.928,3.4555,2534.16,2853.13,1559,1.814,12588.31,2.274,79.3,5839.06,1.3021,1729.5,17.3,129.43,0.431,0.75,86.32,1.613
2012/10/22,4559.2,15349.12,32.665,0.25,21708.98,4.857,57656.42,0.203,0.31175,11811.38,5769.68,0.69,7200.23,1.25,0.274,0.75,0.733,15.24,1386.89,0.5,1.6012,0.9918,1.758,3406.5,0.8174,1.032,2559.63,1.598,2.829,7779.2,0.927,3.4645,2595.83,2916.07,1581,1.817,12795.96,2.25,79.94,5884.9,1.3059,1713.3,16.8,127.68,0.418,0.75,85.45,1.668
2012/10/23,4565,15521.77,32.361,0.25,21922.89,4.9,58487.32,0.202,0.31,11877.72,5767.27,0.669,7231.85,1.25,0.27,0.75,0.738,15.08,1387.81,0.5,1.5951,0.9921,1.763,3426.49,0.8114,1.0264,2515.76,1.539,2.803,7775.6,0.9323,3.4535,2594.66,2916.68,1570.5,1.76,12788.51,2.258,79.84,5791.63,1.2985,1714.3,16.6,127.28,0.409,0.75,86.67,1.68
2012/10/24,4543.1,15539.71,33.181,0.25,22030.39,5.004,59248.23,0.201,0.31,12040.4,5786.25,0.647,7203.16,1.25,0.266,0.75,0.756,15.31,1391.03,0.5,1.6036,0.9934,1.774,3411.53,0.8203,1.0353,2525.25,1.478,2.787,7728.6,0.932,3.5275,2600.48,2926.55,1581.4,1.774,12836.89,2.25,79.8,5776.05,1.2971,1734,15.82,127.64,0.442,0.75,89.28,1.693
2012/10/25,4518.8,15806.73,32.923,0.25,21767.85,4.992,59623.34,0.199,0.31,12046.28,5722.01,0.634,7284.4,1.25,0.266,0.75,0.776,15.14,1409.15,0.5,1.6116,0.9948,1.786,3435.09,0.8177,1.0344,2528.68,1.483,2.803,7833.9,0.9353,3.515,2639.59,2966.85,1614.6,1.736,13009.68,2.259,80.28,5769.68,1.2933,1723.2,18.1,127.5,0.432,0.75,86.75,1.666
2012/10/26,4526,15769.28,33.344,0.25,21799.97,4.971,59474.18,0.196,0.31,12100.06,5677.75,0.631,7260.63,1.25,0.258,0.75,0.771,15.5,1406.29,0.5,1.6103,0.9964,1.761,3408.89,0.8224,1.0372,2532.89,1.483,2.797,7842.9,0.9346,3.496,2651.67,2976.78,1621.5,1.717,12967.37,2.226,79.63,5767.27,1.2939,1727.9,18.9,127.5,0.442,0.75,87.38,1.639
2012/10/29,4501.9,15544.4,34.111,0.25,22270.91,4.919,59316.75,0.198,0.31,12153.1,5605.59,0.617,7335.67,1.25,0.25,0.75,0.765,15.92,1398.94,0.5,1.603,1.0008,1.73,3459.44,0.8186,1.033,2522.33,1.477,2.806,7886.4,0.9366,3.5275,2641.42,2967.79,1617.7,1.713,12878.13,2.237,79.77,5786.25,1.2902,1751.3,18.9,127.5,0.474,0.75,88.28,1.633
2012/10/30,4498.9,15683.71,34.138,0.25,22249.81,4.946,59604.92,0.197,0.31,12213.24,5737.66,0.623,7363.85,1.25,0.254,0.75,0.803,15.51,1409.93,0.5,1.6072,0.9993,1.719,3429.27,0.8196,1.0358,2547.16,1.456,2.798,7968.9,0.9322,3.536,2665.27,2991.78,1610,1.751,12985.11,2.214,79.62,5722.01,1.2956,1749.5,16.32,127.63,0.48,0.75,87.74,1.62
2012/10/31,4524.8,15291.78,33.982,0.25,22191.17,5.014,59566.52,0.197,0.311,12185.05,5748.1,0.622,7326.47,1.25,0.246,0.75,0.802,15.06,1415.95,0.5,1.6128,0.9991,1.71,3475.4,0.8221,1.0373,2525.03,1.419,2.779,7818.6,0.9309,3.5365,2680.03,3012.03,1618,1.734,13021.82,2.213,79.76,5677.75,1.2958,1742.2,17.85,129.16,0.479,0.75,87.18,1.613
2012/11/1,4517,15194.08,33.681,0.25,22276.72,4.909,60460.73,0.197,0.3115,12111.63,5752.03,0.608,7377.76,1.25,0.242,0.75,0.833,15.87,1416.18,0.5,1.613,0.9964,1.699,3492.46,0.8269,1.0398,2553.17,1.436,2.78,7837.6,0.9317,3.522,2677.88,3010.24,1603.1,1.733,13025.58,2.187,80.13,5605.59,1.2942,1716.5,19.37,127.87,0.487,0.75,86.49,1.622
2012/11/2,4486.4,15181,34.348,0.25,22323.94,4.917,60998.34,0.196,0.3115,12140.33,5791.03,0.603,7232.83,1.25,0.242,0.75,0.834,16.64,1409.46,0.5,1.6023,0.9956,1.699,3448.5,0.8246,1.0331,2561.55,1.37,2.772,7660.7,0.9398,3.5885,2671.84,3002.2,1612.3,1.775,12965.6,2.174,80.44,5737.66,1.2836,1727.2,18.11,128.19,0.467,0.75,88.07,1.605
2012/11/5,4478,15121.7,33.204,0.25,22503.35,5.003,61276.12,0.196,0.3105,12202.85,5819.14,0.619,7204.96,1.25,0.242,0.75,0.835,17.12,1407.05,0.5,1.5977,0.9963,1.696,3478.66,0.8249,1.036,2546.22,1.367,2.809,7624.1,0.9433,3.6295,2667.89,2996.69,1581.4,1.846,12951.78,2.133,80.28,5748.1,1.2795,1710.9,17.87,129.2,0.461,0.75,88.91,1.591
2012/11/6,4490,15333.15,33.681,0.25,22445.58,4.991,61007.03,0.196,0.3115,12239.36,5786.72,0.619,7163.5,1.25,0.238,0.75,0.831,16.46,1409.28,0.5,1.5995,0.9918,1.685,3409.59,0.8269,1.0429,2561.82,1.345,2.798,7636.6,0.943,3.64,2637.89,2973.7,1582.7,1.853,13034.49,2.118,80.34,5752.03,1.2813,1719.6,18.37,126.17,0.423,0.75,89.09,1.586
2012/11/7,4519.3,15252.93,32.734,0.25,22605.98,5.017,60415.95,0.194,0.3115,12169.74,5799.71,0.636,7168.76,1.25,0.242,0.75,0.83,16.58,1413.94,0.5,1.5984,0.9965,1.694,3407.68,0.818,1.0405,2524.03,1.351,2.841,7567.8,0.9451,3.6335,2656.3,2989.27,1599.2,1.847,13074.04,2.08,79.99,5791.03,1.277,1694.4,18.37,124.63,0.44,0.75,88.5,1.623
2012/11/8,4516.5,15162.82,32.883,0.25,22513.61,5.005,60952.08,0.193,0.3115,12137.18,5803.28,0.654,7169.12,1.25,0.246,0.75,0.822,15.9,1418.07,0.5,1.598,1.0001,1.71,3423.57,0.8145,1.0401,2525.2,1.336,2.896,7693.4,0.9455,3.667,2640.54,2978.04,1605.5,1.842,13155.13,2.111,79.45,5819.14,1.2745,1692.4,17.86,124.83,0.421,0.75,87.88,1.618
